FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,DAY_ACTIVITIES,OVERNIGHT,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI
REC SITES,25/9/21,50452,Number One Camp Horseyards,-37.320397,145.173374,MID,,NONE,"From Melbourne, take the Hume Highway to the Broadford exit; turn right here along Spur road to Main Mountain road.  Continue down Main Mountain road for approximately 2 km to Two Tees road turn left and drive on to the five ways.  Take Flowerdale road a",,"Popular with small groups and Australian Trail Horse Riding Australia club members this camp is perfect to set up your tent on the grass next to your horse as it provides secure horse yards, picnic shelter, wood fire BBQ's and toilet facilities.",BROADFORD,Number One Camp Horseyards,W,UeY,Y,,,,,,BBQ Facilities,Camping Only,Y,"Why not spend the whole weekend, riding around the various trails of Mt Disappointment State Forest.  Whilst you set up camp in the grassy area, your horse is housed in the nearby yards.  Be sure to bring plenty of water for both you and your horse as th",2,,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Nestled under the large gum trees this camping/picnic site has been set aside for those that would like to enjoy a day horse trail or an overnight stay.  With ample float parking, horse yards, picnic facilities and a toilet the area is an excellent choic",1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121883,121884,121885,25/9/21,-37.320397,145.173374,,,1603319-20210216
REC SITES,25/9/21,50688,Snowy Camp,-37.542163,146.016159,VERY BASIC,,NONE,From Marysville - Take the Woods Point road.  After 18km veer left at the Cumberland Junction then turn left down Eildon Warburton road.       From Warburton - Follow the Warburton Woods Point Road and turn right at Cumberland Junction then left down Eil,,,MARYSVILLE,Snowy Camp,W,,Y,,,,,,None Allowed,Camping Only,Y,"If you would like to get away from the main Big River road, there are two separate spacious grassy sites under shady Eucalypt trees located off Snowy road.  Head over the bridge and settle along the banks of the river.  Here you can set up tent and enjoy",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121928,121929,121930,25/9/21,-37.542163,146.016159,,,1603292-20170626
REC SITES,25/9/21,50815,Water Guage,-37.414006,145.563901,HIGH,,PARTIAL,"From Melbourne - travel along the Melba Highway to the intersection of Murrindindi Road just before Devlins Bridge.  Turn right and drive 10km to the Reserve then follow the Murrindindi Road south for approximately 3km past the Rangers Hut.  
",7,"Water Gauge Camp is one of the popular camping areas within the Murrindindi Scenic Reserve.  All sites in the Reserve require a permit - motorcycle $3, car $7, small bus $20, large bus $35 per night.  All funds collected go directly back into the upkeep",TOOLANGI MAIN RD,Water Guage,W,oUeY,Y,,,,,,BBQ Facilities,Camping Only,Y,Water Gauge Camp provides individual sites nestled in the gully alongside the Murrindindi River.  Here you can set up camp then walk across the suspension bridge to access the Murrindindi River Walk or Wilhelmina Falls Walking track.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,Located just off Murrindindi Road this site caters for both picnicking and camping and is close to several walking tracks and the Murrindindi River.,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,122006,122007,122008,25/9/21,-37.414006,145.563901,,,1741523-20181114
REC SITES,25/9/21,51142,Trawool Reservoir Camp,-37.120573,145.193138,BASIC,,NONE,The Tallarook State Forest is located north of Melbourne between the township of Broadford and Seymour.  Access is via Ennis Road off the Hume Highway.  Ennis road turns into Main road.  The easiest way to the Reservoir is turning left into West Falls ro,,"On of the most hidden away, serene and beautiful camping areas.  You will need fourwheel drive to access the camping ground but it is worth the drive.  Set next to the Trawool Reservoir, this area has separate camping sites and a picnic area with shelter",BROADFORD,Trawool Reservoir Camp,WP,e,Y,,,,,,BBQ Facilities,Camping Only,Y,"Trawool Reservoir was built in the 1890s to supply water to Seymour and the nearby railway.  The 350 foot long, 23 foot high granite ashlar masonry weir is no longer used as a water supply.  It holds water year round and remains an attractive feature in",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,The reservoir is deep enough for a quick paddle in the water. Some visitors even like to bring a canoe or blow up boat.,4,Y,"Spending the day, 4 wheel driving around the Tallarook State Forest, Trawool Reservoir is located at the most northern end.  Here there are picnic facilities where you can enjoy the day, paddling in the nearby water.  
",2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,121988,121989,121990,25/9/21,-37.120573,145.193138,,,1883497-20210216
REC SITES,25/9/21,60099,Checking Station,-37.801556,146.01496,MID,,NONE,"Head north out of Noojee on the Loch Valley Road for approximately 8 km, then turn right into Toorongo Road and make your way through the plantation forests for a further 3 and half kms until you reach the junction with North Loch Road. Turn left into No",,"A great base for trailbike riders to explore the diverse range of surrounding tracks in the Noojee State Forest.  While primarily catering for trailbike riders, this site is also a pretty place for a picnic or camping.",NOOJEE,Checking Station,WV,UeY,Y,FULL CLOSURE,VGO site upgrades to improve site for camping and day visitor use,7/5/21,30/12/21,MAINTENANCE WORKS,None Allowed,Camping Only,Y,"A pretty, open site located where the pine plantations meet tall native forest. Called the checking station as it was once a stopping point for harvested logs to be graded before being transported to mill.  The site offers a small flat, grassed area suit",2,,,,0,TRAIL BIKE VISITOR AREA,"A spacious unloading area with a shelter with benches, handy for a pre-ride brief or post-ride review.  The surrounding Noojee State Forest offes a range of riding experiences with hilly terrain and flowing tracks with some rocky and rutted sections. Pre",0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Catering primarily for weekend trailbike riders, this is also a nice spot to picnic during the week with a small number of tables and open fire pit. Deciduous trees are a colourful highlight in autumn.",3,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120662,120663,120664,25/9/21,-37.801556,146.01496,,,1320515-20201104
REC SITES,25/9/21,3866,Upper Loddon Bush Camp,-37.256449,144.244754,VERY BASIC,,NONE,"Located in Upper Loddon State Forest, 6.6 kms north of Glenlyon. From Glenlyon take the Back Glenlyon Rd west, turn right into Green Gully Rd, turn right into Walls Lane cross the Loddon at Walls Crossing, turn left onto the bush track, then turn right t",,"A tranquil quiet camp ground on the Loddon River. Access in the winter months is 4WD only. 
Site to be upgraded, there are 3 seperate camps all in close proximity to each other, all with a BBQ and Picnic table",CASTLEMAINE,Upper Loddon Bush Camp,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,These basic bush camps are a great place to relax and get away from it all on the Loddon River - basic facilities such as picnic tables and bbqs are provided. The forests surrounding Castlemaine are unique and support a diverse range of forest types. The,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,122363,122364,122365,25/9/21,-37.256449,144.244754,,,469520-20200501
REC SITES,25/9/21,8371,Owens Hill,-37.11582095,145.9150718,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 21Km an",,"This area has since been revegetated with native forests, although some areas still contain pine plantations. Situated on the shore of lake Eildon this area is popular for a number of different recreational uses including: fishing, four-wheel driving, mo",MANSFIELD,Owens Hill,WCUP,Y,Y,,,,,,Fishing and BBQ,Camping and Campervan,Y,"Imagine waking up in the morning to birds singing and stunning views over lake Eildon, thats what this site offers. A large dispersed campground offers room enough for large groups or multiple smaller groups. The grounds are relatively flat with small sl",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,5,,,0,,,0,Y,"Try your luck at catching some fish along the shores of Lake Eildon, troll in the water to discover native fish and throw out a couple of spinnerbaits and Jackalls off the shore. If you have your tinny nearby why not go out for a deep troll and see if yo",2,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,4,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121601,121602,121603,25/9/21,-37.11582095,145.9150718,,,1135856-20210607
REC SITES,25/9/21,8379,Harrops Flat,-37.12476328,145.9389988,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 18Km an",,"On the shores of Lake Eildon this site has lots to offer, nestled in Crocketts bay this site is fantastic for fishing and camping alike.
This is a central site for several recreational activities, including: fishing, four-wheel driving, motorbike riding",MANSFIELD,Harrops Flat,WCUP,Y,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"A sheltered spot nestled in Crocketts Bay, this site offers sparse camp grounds under mature Eucalypt trees offering much needed shade in the warmer months.",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,2,,,0,,,0,Y,"Deep water trolling is the preferred fishing types at this site, although you could try your hand at lure casting from the bank.
Please be aware that if fishing you will need to hold a current Victorian Fishing License.
",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,5,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121526,121527,121528,25/9/21,-37.12476328,145.9389988,,,1135862-20200722
REC SITES,25/9/21,8384,Wentworths,-37.13895001,145.9800002,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 11Km an",,"This area was first utilised for producing pine plantations, after most of the pine plantations had been removed revegetation work began and you can see this surrounding you. With mature Eucalypt species offering much needed shade in the warmer months th",MANSFIELD,Wentworths,WCUP,Y,Y,,,,,,Fishing and BBQ,Camping and Campervan,Y,"Camp under the mature Eucalypt trees that surround you. With lots of shade available this site is perfect for hot summer days, enjoy the water lapping at the shore and the boats flying by in the water. Wentworth is a large campsite that is flat so perfec",2,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,5,,,0,,,0,Y,"Excellent shores for trolling and lure casting for native fish, why not try your luck at catching a Murray cod by taking your tinny out and trolling in the deeper waters. 
Please be aware that if fishing you will need to hold a current Victorian Fishing",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,6,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121694,121695,121696,25/9/21,-37.13895001,145.9800002,,,1135858-20200717
REC SITES,25/9/21,8388,Ewarts Flat,-37.13815983,145.9783919,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 12Km an",,"Listen to the lapping sound of the water on the lake edge whilst kicking back and enjoying the beautiful sunset coming your way this afternoon. This area has a centre point for a number of recreational activities including: fishing, four-wheel driving, m",MANSFIELD,Ewarts Flat,WCP,oY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,A simple site close to the beginning of the Delatite Arm reserve. An expansive campground lays ahead of connecting to Ewarts Flat across the small creek. This site is good for large groups or several smaller groups.,2,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",SMALL CARAVAN,3,,,0,,,0,,,0,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,1,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121505,121506,121507,25/9/21,-37.13815983,145.9783919,,,1135854-20210607
REC SITES,25/9/21,8540,Brahams Trail Bike Visitor Area,-37.738981,145.782813,VERY BASIC,,NONE,"From Melbourne head out along the Maroondah Highway to Lilydale. Past Lilydale, head right onto Warburton Highway. Continue the extent of Warburton Highway, through the township of Warburton onto Woods Point Road. Continue until you reach the town of Eas",,,POWELLTOWN,Brahams Trail Bike Visitor Area,V,,Y,,,,,,None Allowed,None,,,0,,,,0,TRAIL BIKE VISITOR AREA,Brahams Trail Bike Visitor Area provides an open area off Brahams Road to park vehicles to load and unload motorbikes. The area is in close vicinity to both Lyrebird Track and Stringybark Track where you can access the Yarra Divide Trail Bike Ride.,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,8540,,,25/9/21,-37.738981,145.782813,,,1152057-20210608
REC SITES,25/9/21,9977,Blairs Hut,-37.419023,145.12898,MID,,NONE,"Mount Disappointment is approximately 1 hour north of Melbourne via the Hume Highway, through Heathcote Junction then North Mountain road.  At the five ways, take the Mt Disappointment road for approximately 2km and Blairs Hut can be found on your right.",,Blairs Hut offers a grassy carry in camping area or a quiet place to stop for a bite to eat whist visiting Mt Disappointment State Forest.  Located just down from the summit if you feel energetic head to the trailhead and take a trek up the Summit Walk t,BROADFORD,Blairs Hut,WE,UY,Y,,,,,,BBQ Facilities,Camping Only,Y,At the base of Mt Disappointment this camping/picnic area was the site of an old hut.  The hut is long gone but the picnic/camping site is tucked away under the surrounding Mountain Ash stands.  Here you can pitch a tent and sit back and watch the red be,1,,,,0,,,0,Y,"The explorers Hume and Hovel named the area Mt Disappointment due to the lack of vision to their objective, Port Phillip Bay.",3,,,0,,,0,,,0,,,0,,,0,Y,"Enjoy a lovely forest drive to Blairs Hut, an ideal spot to rest and take a break or enjoy a picnic with your friends and family.  Picnic tables, wood fire pits and toilet facilities are set on the grassy opening.",2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121724,121725,121726,25/9/21,-37.419023,145.12898,,,1603330-20190222
REC SITES,25/9/21,9978,Andersons Garden,-37.353551,145.107637,MID,,NONE,"From Melbourne, take the Hume Highway to the Clonbinane exit to Clonbinane road.  This road runs into the Mt Disappointment State forest.  Turn left at Boundary road where the Anderson Gardens sign is situated, head over the ford and park in the picnic/c",,"Located just off the Hume highway, this easily accessible campsite/picnic area offers a quick get away from the fast pace of Melbourne. Popular with backpackers and family groups eager to escape the bustle of the city.",BROADFORD,Andersons Garden,Wr,oUeY,Y,,,,,,BBQ Facilities,Camping Only,Y,"Set on the banks of the Sunday Creek, Andersons Garden camping area is ideal for tent camping on grassy flats with picnic and toilet facilities.  Leave your vehicle behind the bollards and carry your tent in to set up and relax amongst the shade of the l",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Set on the grassy area under the large eucalypts, Anderson Gardens provides picnic tables, wood fire pits and toilet facilities for those that would like to spend the day in the bush and paddle in the nearby Sunday Creek with family and friends. 
",2,Y,Due to the sites close proximity to neighbouring private properties please be considerate and reduce noise when trail biking.,3,,,0,,,0,,,0,,,0,1,1,,,,,1,,121703,121704,121705,25/9/21,-37.353551,145.107637,,,1603318-20200706
REC SITES,25/9/21,10144,Furnell Landing,-37.722548,149.136311,MID,,NONE,"Situated south of Cann River, follow the bitumen down the Tamboon Road and then follow the signs to the right into Furnell Landing.",,"The gateway to the renowned Tamboon Inlet, launch your boat or enjoy a picnic whilst having a fish off the jetty, or just sit back and listen to the locals tell a yarn about their days fishing adventure!",CANN RIVER,Furnell Landing,U,UY,Y,,,,,,Fishing and BBQ,None,,,0,,,,0,,,0,,,0,Y,Fish directly from the jetty or launch your vessel into Tamboon Inlet,2,,,0,,,0,,,0,,,0,Y,Enjoy a picnic at the water's edge,1,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,121013,121014,121015,25/9/21,-37.722548,149.136311,,,516711-20210611
REC SITES,25/9/21,10314,Huggetts Lookout,-37.829087,146.845427,BASIC,,NONE,Huggetts Lookout is located around 20 minutes North of the township of Newry and can be accessed via Three Chain Rd and then Kentucky Rd. Turn left onto Huggetts Track and after 1.5km the lookout is on the left.,,Huggett's Lookout (381m) is a convenient stop on the way to Huggett's Crossing campsite. It offers pleasant views of the hills and to the West and provides a convenient drop off or picnic stop whilst completing the Mt Hedrick Walking Track. Mt Hedrick (4,HEYFIELD,Huggetts Lookout,,,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A great spot to stop whilst exploring the Avon-Mt Hedrick Natural Features and Scenic Reserve.,1,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120863,120864,,25/9/21,-37.829087,146.845427,,,1135203-20210304
REC SITES,25/9/21,120262,Lightning Creek,-36.6608168,147.4329784,HIGH,,NONE,"Located approx 85 kms from Omeo township and approx 22 kms from Mitta Mitta township on the sealed Omeo Highway  C543. Access to this site is 2WD all weather conditions.
",,,MITTA VALLEY,Lightning Creek,WC,UeY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,,2,Y,,CAMPER TRAILER,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Lightning Creek provides a range of picnicking options including a secluded rotunda on the banks of the pure lightning creek, designated picnic areas and endless private grassy areas  suited to large and small groups.  A perfect stop for lunch or a well",1,,,0,,,0,,,0,,,0,,,0,1,1,,,1,,1,,122186,122187,122188,25/9/21,-36.6608168,147.4329784,,,554098-20201110
REC SITES,25/9/21,120365,Ski Hut,-36.48548712,147.8898098,MID,,NONE,"Travel approximately 23kms along Dunstans Road from Benambra-Corryong Raod. Turn into Ski Hut Track and travel for approx 1.5kms. Assess is 2WD dry weather only and 4WD all weather.    
",,This site is re-opened. Ski hut was destroyed in the 2019/20 Upper Murray Bushfires. Forest Fire Management Victoria is working on plans to rebuild Ski Hut. No timeline yet. Toilet and camping area open.,CORRYONG,Ski Hut,W,UY,Y,,,,,,BBQ Facilities,Camping Only,Y,"There are multiple camping opportunities in and around the hut.  Set up a swag or tent next to the picnic table and BBQ pit or if the weather is poor roll out a swag in the hut. There is enough space for several campers at the same time, but not enough s",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,,,1,,1,,122210,122211,122212,25/9/21,-36.48548712,147.8898098,,,554107-20210506
REC SITES,25/9/21,4109,Ada Tree Picnic Area,-37.817549,145.867604,MID,,PARTIAL,"From Powelltown, head east along the Yarra Junction - Noojee Road (C425) for 6km then turn left up Big Creek Road. Travel along Big Creek Road for 22km and turn right down Federal Road. Travel along Federal Road for 3km until you reach the Ada Tree Picni",,,POWELLTOWN,Ada Tree Picnic Area,,eY,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Enjoy your picnic in a tranquil setting, situated beneath tall Mountain Ash Forest at the headwaters of the Little Ada River. 
The Ada Tree picnic area brings you back to nature where you can hear the frequent lyrebird call and take in the surrounding M",1,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,122384,122385,122386,25/9/21,-37.817549,145.867604,,,502916-20210608
REC SITES,25/9/21,4213,Big Pats Recreation Area,-37.770765,145.755259,BASIC,,NONE,"Big Pats Creek Recreation Area sits 6km south-east from Warburton. To get there, continue east through Warburton for 4km and turn right into Riverside Drive after crossing the Yarra River. After 600m turn left into Big Pats Creek rd continue on through t",,"Big Pats Recreation area is situated along the banks of Big Pats Creek under towering Manna Gum trees. This site is a popular stop for picnicking, camping and often used as the beginning of the 2-night Walk Into History hike.
This site also the starting",POWELLTOWN,Big Pats Recreation Area,W,Y,Y,,,,,,BBQ Facilities,Camping Only,Y,A picturesque flat along the banks of Big Pats Creek allows for a small foot-based camp set up. The soft rippling of the creek and the towering Manna Gum trees provide an enjoyable site in this historic setting through which horse drawn log boogies once,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"A picnic table is situated in a small opening next to Big Pats Creek and is captured in the afternoon shade. In its prime, this area was an important link in transporting timber to Warburton on its trek to Melbourne.",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,122390,122391,122392,25/9/21,-37.770765,145.755259,,,502918-20210812
REC SITES,25/9/21,4393,Powelltown Picnic Area,-37.861094,145.745477,MID,,NONE,"Take the Warburton Highway from Lilydale, when you reach the traffic lights in Yarra Junction turn right and travel on the Yarra-Junction-Noojee Road towards Powelltown for 15km. The Powelltown Picnic Area is just into town directly opposite the DELWP of",,"Near the Little Yarra River and just off Powelltown's main street, this site offers facilities for day visitors and access to walks (Walk Into History and Reids Tramline). An old timber bogie used to haul timber from the forests sits in-situ.",POWELLTOWN,Powelltown Picnic Area,E,UeY,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,Y,"There are many historical relics at the Powelltown Picnic Area, with the star of the show being the restored log bogie at the centre of the drive through. Log bogies were used on bush tramlines to haul timber out of the forest and originally hauled by ho",2,,,0,,,0,,,0,,,0,,,0,Y,The picnic area is situated close to the tranquil Little Yarra River and is shadowed by tall Eucalyptus forests and tree ferns. The picnic facilities including tables and wood fired barbecues are spread along the grassed area just off the main road.,1,,,0,,,0,,,0,,,0,,,0,1,1,,,1,,,,122414,122415,122416,25/9/21,-37.861094,145.745477,,,502921-20210714
REC SITES,25/9/21,4480,Federal Mill Camping Area,-37.825892,145.855283,VERY BASIC,,NONE,"The New Federal Mill can only be reached via foot from the Ada Tree Walk along Federal Road or from the Walk into History.
By Vehicle, take directions to the Ada Tree Picnic Area. Once there, walk along Federal Road (also disabled access to the Ada Tree",,New Federal Mill dominated the sawmilling industry in the Warburton area for almost 15 years. Its closure in 1949 signalled the end of the timber tramway era.,POWELLTOWN,Federal Mill Camping Area,WE,e,Y,,,,,,BBQ Facilities,Camping Only,Y,The historical New Federal Mill site provides remote walker-only camping in a small grassed area among milling remnants in the forest. It provides overnight camping for those walking the Walk Into History. It can also be accessed from the Ada Tree walkin,1,,,,0,,,0,Y,"The Federal Mill was a steam-powered sawmill operated by the Federal Timber Company from 1935-1949, and was connected by an outlet tramway to the railhead at Warburton via Starling Gap, providing much of Melbourne with Mountain Ash timber in the early co",2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,1,,,,122396,122397,122398,25/9/21,-37.825892,145.855283,,,502922-20210831
REC SITES,25/9/21,8864,Taggerty River,-37.503266,145.771518,MID,,PARTIAL,"From Marysville's main street, turn right at the Marysville Woods Point road then left at Lady Talbot Drive.  Continue up Lady Talbot Drive along the Taggerty River and the picnic area is located on the left.  
",,"If you are in the Marysville area, Taggerty River picnic spot is a perfect spot to stop for lunch or a well earned break.  Enjoy the serenity as you take the time to listen to the river gently bubble past or drive further up Lady Talbot Drive to see the",MARYSVILLE,Taggerty River,U,,Y,,,,,,Fishing and BBQ,None,,,0,,,,0,,,0,,,0,Y,"The rivers of central and northeast Victoria provide a wealth of fishing opportunities. The Taggerty River, is no exception. Throw a fishing line in and enjoy the serenity of the tumbling water as it flows over the river rocks.  The river throughout the",2,,,0,,,0,,,0,,,0,Y,"A short distance from Marysville along the Lady Talbot Drive, Taggerty River Picnic Area has picnic table facilities in the valley where an expansive forest blankets the hills surrounding the river.",1,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121961,121962,121963,25/9/21,-37.503266,145.771518,,,1603327-20181030
REC SITES,25/9/21,8873,Anderson Mill,-37.542798,145.736526,MID,,PARTIAL,From Marysville take Lyell street to the south which runs into Paradise Plains road.  Head past the Marysville reservoir before reaching Anderson Mill road.  Here turn right and continue on for approximately 4km.  The Anderson Mill campground is on your,,"Nestled in the Great Dividing Range this isolated peaceful site, Anderson Mill is available for camping, picnicking and provides horse yard facilities for riders enjoying the Bicentennial National Trail in a bushland setting a short drive into Marysville",MARYSVILLE,Anderson Mill,WCE,UY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,"This quiet campsite is set off the road with grassy sites, toilet and picnic table facilities.  Set back from the road under the gum tree canopy, this site is a focal point for multi purpose recreational pursuits.",2,Y,Anderson Mill has larger areas that can accommodate camper trailers and small caravans.,SMALL CARAVAN,4,,,0,Y,"The historic Anderson No. 1 Mill site was one of the most productive sawmills in the region, supporting a small community, shops and even a school.  Living in the forest the early timber workers cut the huge Mountain Ash trees with a cross cut saw and ba",3,,,0,,,0,,,0,Y,Anderson Mill site is perfect for those that love a day forest trail ride or intend to extend their stay and camp with their horses.  The loop camp road is ideal for floats and the horse yards can accommodate larger trail riding groups with a nearby wate,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121700,121701,121702,25/9/21,-37.542798,145.736526,,,1603320-20170714
REC SITES,25/9/21,8985,Stockmans Reward,-37.525777,146.011926,BASIC,,NONE,From Marysville - Take the Woods Point road.  After 18km veer left at the Cumberland Junction then turn left down Eildon Warburton road.  From Warburton - Follow the Warburton Woods Point Road and turn right at Cumberland Junction then left down Eildon W,,A popular camping site located in the middle of the Upper Big River State forest.  This site can accommodate family and friends groups and provides a base to experience the adventures that Big River offers.  Sit back and enjoy a break from the every day,MARYSVILLE,Stockmans Reward,WCU,UY,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"Sitting at the junction of the Torbreck and Big River, Stockmans Reward is a large flat campsite utilised in the 1920's for deep lead mining using a large steam-driven dredge.  Now the area can accommodate large groups with caravans, camper trailers and",1,Y,Larger sites here to accommodate small caravans and camper trailers.,SMALL CARAVAN,2,,,0,,,0,Y,Try your luck fishing the Torbreck and Big River there are small pools of slow moving water where native trout can be found.,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121943,121944,121945,25/9/21,-37.525777,146.011926,,,1603314-20170626
REC SITES,25/9/21,9036,Marginal Road,-37.468715,145.422278,MID,,NONE,"From Melbourne - Follow the Melba Highway through Yarra Glen to Castella.  The Marginal trail bike area is off a small access road on your right hand side.  
",,,TOOLANGI MAIN RD,Marginal Road,V,UY,Y,,,,,,None Allowed,None,,,0,,,,0,TRAIL BIKE VISITOR AREA,"With easy access from the Melba highway, this popular site accommodates vehicles and trailers and contains a pit toilet and map of the surrounding Toolangi State Forest. The surrounding road network is available to licenced and registered riders.",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,121841,121842,121843,25/9/21,-37.468715,145.422278,,,1741519-20181214
